  0.915540E+00  0.664753E+01  0.719996E-01
  0.918274E+00  0.673710E+01  0.732691E-01
  0.921009E+00  0.691214E+01  0.736628E-01
  0.923743E+00  0.666703E+01  0.727544E-01
  0.926477E+00  0.664098E+01  0.731140E-01
  0.929211E+00  0.660241E+01  0.715464E-01
  0.931945E+00  0.665606E+01  0.727680E-01
  0.934679E+00  0.661706E+01  0.725535E-01
  0.937413E+00  0.647448E+01  0.723767E-01
  0.940147E+00  0.649580E+01  0.724717E-01
  0.942881E+00  0.650240E+01  0.716290E-01
  0.945615E+00  0.642686E+01  0.725584E-01
  0.948349E+00  0.647954E+01  0.716273E-01
  0.951083E+00  0.641015E+01  0.722141E-01
  0.953817E+00  0.643916E+01  0.722833E-01
  0.956551E+00  0.624080E+01  0.716873E-01
  0.959285E+00  0.631013E+01  0.724241E-01
  0.962019E+00  0.625460E+01  0.709657E-01
  0.964753E+00  0.627052E+01  0.715899E-01
  0.967487E+00  0.622035E+01  0.711789E-01
  0.970221E+00  0.619583E+01  0.711190E-01
  0.972955E+00  0.617044E+01  0.715443E-01
  0.975689E+00  0.616282E+01  0.707689E-01
  0.978423E+00  0.622176E+01  0.719778E-01
  0.981157E+00  0.617700E+01  0.706990E-01
  0.983892E+00  0.606543E+01  0.717647E-01
  0.986626E+00  0.612064E+01  0.712683E-01
  0.989360E+00  0.619013E+01  0.713562E-01
  0.992094E+00  0.604771E+01  0.714681E-01
  0.994828E+00  0.592800E+01  0.699059E-01
  0.997562E+00  0.595132E+01  0.707705E-01
  0.100030E+01  0.589700E+01  0.696082E-01
  0.100303E+01  0.591536E+01  0.702319E-01
  0.100576E+01  0.596650E+01  0.703535E-01
  0.100850E+01  0.584370E+01  0.702863E-01
  0.101123E+01  0.592399E+01  0.705121E-01
  0.101397E+01  0.585567E+01  0.696002E-01
  0.101670E+01  0.575598E+01  0.705473E-01
  0.101943E+01  0.583254E+01  0.703796E-01
  0.102217E+01  0.564839E+01  0.696316E-01
  0.102490E+01  0.583413E+01  0.704675E-01
  0.102764E+01  0.574669E+01  0.687266E-01
  0.103037E+01  0.572133E+01  0.705985E-01
  0.103310E+01  0.566378E+01  0.690200E-01
